hash|author|date|comment
b3ebfef9|Evan You|Thu Dec 22 22:32:57 2016 -0500|also bind static special attrs as props (fix #4530)
71cc0a57|chengchao|Fri Dec 23 10:17:40 2016 +0800|Node maybe be removed v-html/v-text (#4548)
2009de3d|Evan You|Wed Dec 21 23:35:16 2016 -0500|ignore untestable check
0eb8cdc7|Evan You|Wed Dec 21 23:27:21 2016 -0500|support v-bind object on scoped slots (fix #4529)
bc140de4|chengchao|Thu Dec 22 11:35:52 2016 +0800|improve looseequal test case (#4542)
36193183|Evan You|Wed Dec 21 22:35:21 2016 -0500|avoid checked state being overwritten before change event trigger (fix #4521)
92ad0bd3|Evan You|Wed Dec 21 22:03:50 2016 -0500|ensure leave transitions and enter transitions are triggered in the same frame (fix #4510)
dacd0cf5|Evan You|Wed Dec 21 16:18:04 2016 -0500|createElement flow type correction
451ea37c|Artur Kornakov|Thu Dec 22 04:41:52 2016 +0700|don`t cast empty string to Boolean if prop types include String and Boolean (fix #4538) (#4539)
56bfa1d2|chengchao|Thu Dec 22 05:22:54 2016 +0800|update loose equal, check toString value for primitive type (#4528)
fd55399f|Bryce Johnson|Wed Dec 21 22:20:18 2016 +0100|Specify that tags with side-effects will not be parsed. (#4525)
be9210fc|chengchao|Thu Dec 22 05:19:04 2016 +0800|update dom prop for option.value (fix #4494) (#4505)
a977642f|Evan You|Wed Dec 21 16:08:34 2016 -0500|unbind v-show if no longer present during patch (fix #4484)
5c34b1ba|kazuya kawaguchi|Wed Dec 21 12:30:54 2016 +0900|fix type definition links (#4517)
d212a109|Evan You|Mon Dec 19 21:21:18 2016 -0500|adjust ignoredElements check after merge
b8a2ee5c|Dmitry Semenyuk|Tue Dec 20 05:20:07 2016 +0300|Set default value for ignoredElements to []. (#4518)
831a9eee|勾三股四|Mon Dec 19 23:56:32 2016 +0800|[weex] supported `weex` instance variable (#4516)
974247fd|Eduardo San Martin Morote|Fri Dec 16 17:50:53 2016 +0100|Add missing string handler in v-for (#4499)
34333caa|Evan You|Wed Dec 14 12:42:28 2016 -0500|improve issue reporting guidelines
bf8aac00|Evan You|Wed Dec 14 12:29:30 2016 -0500|fix weex test case
7f260e11|Evan You|Wed Dec 14 12:27:38 2016 -0500|test case for lifecycle hook events
f1c38674|Evan You|Wed Dec 14 12:22:54 2016 -0500|use simple normalization for components, fix functional component multi-root node (fix #4472)
6116bbf1|Evan You|Wed Dec 14 11:24:53 2016 -0500|fix svg foreignObject regression (fix #4478)
0fe431b4|Evan You|Tue Dec 13 21:22:30 2016 -0500|optimize components with no data option
7ffa77f3|Evan You|Tue Dec 13 21:01:12 2016 -0500|optimize instance hook event lookup
b97cd0bb|Evan You|Tue Dec 13 20:16:22 2016 -0500|revert events
065b8b3d|Evan You|Tue Dec 13 20:12:45 2016 -0500|tweak wathcer
dae1f3df|Evan You|Tue Dec 13 20:00:54 2016 -0500|optimize instance initialization
7c9e81e7|Evan You|Tue Dec 13 19:29:07 2016 -0500|optimize initEvents
57f425ef|Evan You|Tue Dec 13 12:22:28 2016 -0500|[release] 2.1.6
06c4f2a7|Evan You|Tue Dec 13 12:22:27 2016 -0500|[build] 2.1.6
31347d1d|Evan You|Tue Dec 13 12:03:46 2016 -0500|remove font from isSVG detection to avoid issues with legacy markup using the tag in HTML (close #4459)
4cca5072|Evan You|Tue Dec 13 12:02:37 2016 -0500|fix v-for on v-else branch regression (fix #4464)
6918436b|chengchao|Wed Dec 14 00:52:25 2016 +0800|Update normalize children (fix 4466) (#4468)
5300e717|小秦|Tue Dec 13 13:00:20 2016 +0800|Fix unkpg.com -> unpkg.com (#4460)
68abdc3c|Evan You|Mon Dec 12 22:09:29 2016 -0500|[release] 2.1.5
53b2b0b6|Evan You|Mon Dec 12 22:09:29 2016 -0500|[build] 2.1.5
850fb9fb|Evan You|Mon Dec 12 21:59:07 2016 -0500|fix number update spec in ie9
2d87b950|Evan You|Mon Dec 12 21:34:10 2016 -0500|ignore ie9 branch for coverage
2afa2601|Evan You|Mon Dec 12 21:30:36 2016 -0500|ensure local assets is prioritized regardless of naming convention (fix #4434)
6cfd6c7f|Marshall Shen|Mon Dec 12 19:27:18 2016 -0600|change any to mixed to make it more type-safe (#4458)
5fa45c3b|Evan You|Mon Dec 12 14:22:44 2016 -0500|avoid ssr build warning when using minified build
92473853|Evan You|Mon Dec 12 14:22:12 2016 -0500|avoid error when asserting mismatched nodes during hydration
183bd43c|chengchao|Sun Dec 11 23:16:23 2016 +0800|fix v-bind.prop parse (fix #4432) (#4435)
962b778e|Phan An|Sat Dec 10 01:51:13 2016 +0800|More informative warning message for comp name (#4429)
29d6e33b|Evan You|Fri Dec 9 12:20:12 2016 -0500|simplify value change check for v-model modifiers
612d3210|Evan You|Thu Dec 8 16:54:09 2016 -0500|fix transition v-show display toggle timing for enter hooks (fix #4418)
0163a6fe|Evan You|Thu Dec 8 16:02:26 2016 -0500|proper fix for #4392 (via #4402)
8567e7dc|Evan You|Thu Dec 8 14:58:26 2016 -0500|extract identity function into util
cdd36875|Hanks|Fri Dec 9 03:56:14 2016 +0800|be able to parse the real tag name for the specific platform (#4417)
b141c693|Evan You|Thu Dec 8 13:15:33 2016 -0500|fix filter parsing for divisions (fix #4415)
58949bd1|Evan You|Thu Dec 8 12:26:22 2016 -0500|use sameVnode check when pacthing keyed children (fix #4393)
b48c45eb|Evan You|Thu Dec 8 12:12:11 2016 -0500|ensure set value last in IE9 (fix #4391)
4c3abdda|Evan You|Thu Dec 8 11:57:48 2016 -0500|avoid showing chrome devtools message in Edge
8a7b02a1|Evan You|Thu Dec 8 10:56:30 2016 -0500|avoid v-model with .trim/.number updating value when in focus (fix #4392)
b9376eb5|Eduardo San Martin Morote|Thu Dec 8 16:01:38 2016 +0100|Refactor version replacement (#4400)
4da64ee2|Evan You|Wed Dec 7 17:40:27 2016 -0500|use babel-plugin-istanbul instead
929c16f3|Evan You|Wed Dec 7 17:34:23 2016 -0500|slightly improve ssr hydration performance
9cfd63a7|Evan You|Wed Dec 7 16:48:29 2016 -0500|fix weex tests
28ec3c77|Evan You|Wed Dec 7 16:44:10 2016 -0500|minor tweaks
d2f7f191|Evan You|Mon Dec 5 02:29:51 2016 +0100|fix codegen tests
4b51ad04|Evan You|Sun Dec 4 17:50:45 2016 +0100|rename _h -> _c so that vue-template-es2015-compiler can use the new internal createElement without breaking backwards compatibility
207c18c4|Evan You|Sun Dec 4 17:34:53 2016 +0100|further reduce normalizeChildren usage
7c3c86f3|Evan You|Sat Dec 3 18:19:27 2016 +0100|fix namespace hoisting
79e10587|Evan You|Sat Dec 3 13:10:45 2016 +0100|wip: refactor compiler to skip normalization when possible
1def2d11|Evan You|Fri Dec 2 23:57:39 2016 -0500|fix test for emptyVNode rename
7431e4d1|Evan You|Fri Dec 2 23:48:05 2016 -0500|emptyVNode -> createEmptyVNode
e4a49b74|Evan You|Fri Dec 2 23:45:59 2016 -0500|shorter ssr bench output
ea7c3539|Evan You|Fri Dec 2 23:26:04 2016 -0500|refactor normalizeChildren
4f82c6ab|Evan You|Fri Dec 2 22:02:20 2016 -0500|improve updateDirectives performance
25f8c50d|Evan You|Fri Dec 2 21:50:05 2016 -0500|improve DOM listener update performance
4120d1ad|Chris Fritz|Sun Dec 4 02:40:06 2016 -0500|reference doc in component data function warning (#4378)
1cf377f1|Evan You|Fri Dec 2 08:54:40 2016 -0500|bind value as property for <select> (fix #4369)
a8f41399|Evan You|Thu Dec 1 22:01:19 2016 -0500|[release] 2.1.4
0ea6e364|Evan You|Thu Dec 1 22:01:18 2016 -0500|[build] 2.1.4
20bfa98e|Evan You|Thu Dec 1 19:45:17 2016 -0500|adjust release script
c4da6c7f|Evan You|Thu Dec 1 18:32:46 2016 -0500|fix select multiple warning test case in IE
abb966b0|Evan You|Thu Dec 1 17:47:29 2016 -0500|fix stateful higher order transition components
4fcb2533|Evan You|Thu Dec 1 17:46:31 2016 -0500|fix keyCodes proxy set return value
e8d6bd9d|Evan You|Thu Dec 1 14:31:55 2016 -0500|allow modifier key modifiers on keyboard events and warn overwriting in config.keyCodes
80bf5d66|Evan You|Thu Dec 1 09:58:34 2016 -0500|rearrange util functions so ones unused in runtime build can be dropped by uglify
61f7d0db|Evan You|Wed Nov 30 23:32:43 2016 -0500|actually complete test case for #4339
db0bf76e|Evan You|Wed Nov 30 23:29:03 2016 -0500|fix keep-alive component inner transition (fix #4339)
de7764a3|Evan You|Wed Nov 30 14:20:40 2016 -0500|refactor patch createElm function, fix component hook merging
dde0454e|chengchao|Thu Dec 1 02:53:20 2016 +0800|fix static style parse error. (#4349)
66bacb01|Evan You|Wed Nov 30 12:31:56 2016 -0500|make .once modifier work for component v-on as well
6ea9a4db|chengchao|Thu Dec 1 01:16:10 2016 +0800|Support mutliple keys for keycode (#4328)
9215ff02|Changyu Geng|Thu Dec 1 01:15:18 2016 +0800|Modifier once for v-on (#4267)
b7fd0538|勾三股四|Tue Nov 29 14:07:51 2016 -0600|weex: set append="tree" by default for <cell> component (#4326)
030b80e6|kazuya kawaguchi|Tue Nov 29 20:49:33 2016 +0900|improve examples title (#4337)
90301adb|Evan You|Sat Nov 26 16:06:54 2016 -0500|add quiet flag to pre-commit eslint
94b8f0f6|Evan You|Sat Nov 26 16:05:54 2016 -0500|[release] weex-vue-framework@2.1.3-weex.1
9dce7adf|Evan You|Fri Nov 25 17:12:40 2016 -0500|Streaming render for weex
68e560af|Evan You|Fri Nov 25 16:09:54 2016 -0500|remove flow in pre-commit hook
ea61d987|Evan You|Fri Nov 25 13:16:11 2016 -0500|add pre-commit hook
e0ab0422|Evan You|Fri Nov 25 13:04:44 2016 -0500|add focused test eslint rules for tests
c7147e3b|Evan You|Fri Nov 25 12:42:29 2016 -0500|remove debugger
326aef4a|Evan You|Fri Nov 25 12:41:42 2016 -0500|fix incorrect context for slot content created in functional components (fix #4315)
fba78d45|katashin|Sat Nov 26 02:08:42 2016 +0900|Update types for new features of v2.1 (#4305)
db3e1c77|chengchao|Sat Nov 26 01:08:29 2016 +0800|reuse no function from utils (#4322)
1903df49|Evan You|Fri Nov 25 10:06:21 2016 -0500|rename ASTElement node.conditions -> node.ifConditions, avoid mutating it during codegen (close #4317)
16e3dae2|Evan You|Thu Nov 24 12:59:19 2016 -0500|fix eslint and coverage
ae4db82c|Evan You|Thu Nov 24 12:53:13 2016 -0500|fix unexpected warnings in tests
7b389bc3|Evan You|Thu Nov 24 12:47:27 2016 -0500|avoid warning unknown custom elements in v-pre
a52a094b|Evan You|Thu Nov 24 12:17:41 2016 -0500|wip: adjust update error reporting
b7946a4b|Evan You|Thu Nov 24 12:00:51 2016 -0500|wip: fix tests with expected warnings
00c137fb|Evan You|Thu Nov 24 11:50:20 2016 -0500|test: check unexpected warnings
3cfd8434|Evan You|Thu Nov 24 11:21:25 2016 -0500|fix style !important spec
e8983023|Evan You|Thu Nov 24 11:03:27 2016 -0500|fix browser env detection for jsdom in Node 7
26b6374c|Evan You|Thu Nov 24 10:15:05 2016 -0500|test for static style !important support
ac060163|Evan You|Thu Nov 24 10:12:02 2016 -0500|handle !important in static styles (fix #4306)
6034c3e6|Evan You|Thu Nov 24 10:02:20 2016 -0500|ensure methods are available in data() (close #4302)
c32ea056|Evan You|Wed Nov 23 19:22:03 2016 -0500|[release] 2.1.3
00ffe96e|Evan You|Wed Nov 23 19:21:51 2016 -0500|[build] 2.1.3
9e5d882b|Evan You|Wed Nov 23 18:42:05 2016 -0500|[release] 2.1.2
b694e3ad|Evan You|Wed Nov 23 18:41:50 2016 -0500|[build] 2.1.2
e4591ce7|Evan You|Wed Nov 23 18:35:25 2016 -0500|simplify proxy mode logic and fix case for mount
aa5f5d11|Evan You|Wed Nov 23 18:04:35 2016 -0500|ensure $scopedSlots is always an object (close #4301)
b2b9d1c2|Evan You|Wed Nov 23 17:46:41 2016 -0500|fix property reference proxy check for hand-written render functions
adf33c18|Evan You|Wed Nov 23 16:00:42 2016 -0500|[release] 2.1.1
4ee92584|Evan You|Wed Nov 23 16:00:41 2016 -0500|[build] 2.1.1
fce3f04a|(´・ω・｀)|Thu Nov 24 02:18:52 2016 +0800|Ensure Vue instance's vnode and element is up to date (#4299)
9d0bc976|Evan You|Wed Nov 23 13:15:09 2016 -0500|fix sfc parser special tag check for nested templates (fix #4289)
fa61c004|Evan You|Wed Nov 23 12:57:25 2016 -0500|fix proxy missing property detection when render function does not use `with`
1a7b910f|Evan You|Wed Nov 23 09:42:52 2016 -0500|inherit child reference from old node when patching static nodes (fix #4288)
f4647b01|Evan You|Tue Nov 22 11:15:07 2016 -0500|[release] 2.1.0
1c2e858d|Evan You|Tue Nov 22 11:15:07 2016 -0500|[build] 2.1.0
99251ec5|Evan You|Tue Nov 22 10:11:02 2016 -0500|add rule of thumb to dist file readme
c57ba3e6|katashin|Tue Nov 22 23:22:21 2016 +0900|global mixin should not drop scope id (fix #4266) (#4274)
b45b974a|Evan You|Mon Nov 21 17:34:03 2016 -0500|limit mouse event modifiers to mouse events
bb6089c6|Evan You|Mon Nov 21 16:44:52 2016 -0500|adjust keep-alive name matching priority
cc4f4c5b|Evan You|Mon Nov 21 15:24:40 2016 -0500|v-elseif -> v-else-if
af78bcf9|chengchao|Tue Nov 22 04:24:54 2016 +0800|Support v-if multiple conditions (#4271)
a0d8603f|Evan You|Mon Nov 21 11:41:18 2016 -0500|support destructuring in v-for alias
662586b2|Evan You|Mon Nov 21 10:52:33 2016 -0500|update version mismatch message
db354443|Evan You|Mon Nov 21 10:29:57 2016 -0500|properly handle special newline unicode chars (fix #4268)
a11ba690|Evan You|Mon Nov 21 10:27:54 2016 -0500|remove fdescribe
e5d7f32c|Evan You|Mon Nov 21 09:51:06 2016 -0500|tests for keep-alive include/exclude
38b8cfdf|Evan You|Sun Nov 20 21:42:25 2016 -0500|handle regex with pipes in filter parser
27009bc5|Evan You|Sun Nov 20 21:35:55 2016 -0500|include/exclude for keep-alive
03043b90|Evan You|Fri Nov 18 21:49:34 2016 -0500|support .camel modifier
0458e2ed|Evan You|Fri Nov 18 21:34:48 2016 -0500|adjustment: scoped slots must use <template>
0b78ea96|Evan You|Thu Nov 17 22:18:38 2016 -0500|properly handle inline function expressions in v-on
303378f8|Evan You|Thu Nov 17 19:21:57 2016 -0500|support default scoped slot + function children as scoped slot
745f8a91|Evan You|Thu Nov 17 16:37:20 2016 -0500|add scoped slots render function usage test
7f36f99f|Evan You|Thu Nov 17 16:28:54 2016 -0500|tests for scoped slots
e81421c8|Evan You|Wed Nov 16 22:17:53 2016 -0500|wip: fix codegen
9ddbbcc3|Evan You|Wed Nov 16 22:05:04 2016 -0500|wip: scoped slot implementation
3575ff4a|Evan You|Wed Nov 16 21:42:59 2016 -0500|wip: codegen for scoped slots
87186bfe|Evan You|Wed Nov 16 17:16:52 2016 -0500|improve build file readme
71ce60da|Evan You|Mon Nov 14 17:36:01 2016 -0500|support filters in v-bind
30f890cf|Evan You|Mon Nov 14 17:09:00 2016 -0500|support es6 template strings in filter parser
2dc2d062|Evan You|Wed Nov 16 16:41:44 2016 -0500|adjust build
f242e119|Evan You|Sun Nov 20 12:03:24 2016 -0500|fix nextTick Promise implementation for polyfills
6c7bc693|Evan You|Sun Nov 20 11:36:38 2016 -0500|sfc parser: treat all custom blocks as special tags
9e6255e4|katashin|Mon Nov 21 01:59:10 2016 +0900|fix the type of VNodeComponentOptions.Ctor (#4257)
ff7f2310|Eduardo San Martin Morote|Sun Nov 20 17:37:42 2016 +0100|Support custom blocks in SFC parser (#4157)
8bf26536|Chris Fritz|Sun Nov 20 09:50:38 2016 -0500|Add promise support to nextTick (#3967)
048014ac|Changyu Geng|Sun Nov 20 08:46:31 2016 -0600|Modifiers key modifier for directive on of Vue.js 2.0 (#4034)
c1b84f87|chengchao|Sun Nov 20 22:43:40 2016 +0800|fix markStaticRoots with v-else (#4256)
9fa4bbbc|Evan You|Sat Nov 19 22:14:59 2016 -0500|[release] 2.0.8
24637781|Evan You|Sat Nov 19 22:14:58 2016 -0500|[build] 2.0.8
c9941463|Evan You|Sat Nov 19 22:08:06 2016 -0500|increase transition test duration buffer on saucelabs
06f41ad9|Evan You|Sat Nov 19 21:45:37 2016 -0500|avoid pushing the same ref more than once (fix #4253)
4dccbbc9|(´・ω・｀)|Sat Nov 19 20:27:36 2016 +0800|Add missing lifecycle definition (#4251)
4995ce5a|Evan You|Fri Nov 18 21:54:01 2016 -0500|make flow pass
ab428b5c|Dean Codemo|Sat Nov 19 12:41:45 2016 +1100|fix v-move class when name isn't specified (#4239)
b60cd834|Evan You|Fri Nov 18 20:38:33 2016 -0500|keep-alive re-activated component should get updated props (fix #4237)
cbc1fbc3|Evan You|Fri Nov 18 12:34:01 2016 -0500|fix eslint no-self-compare
acfe1ad4|Evan You|Fri Nov 18 12:13:12 2016 -0500|warn using reserved attrs as prop (close #4241)
e4fd6327|Evan You|Fri Nov 18 11:56:56 2016 -0500|avoid resetting innerHTML/textContent if value is the same (fix #4247)
c1bf20ac|Evan You|Fri Nov 18 11:47:02 2016 -0500|do not trigger change on NaN->NaN set (fix #4236)
9a742cb4|Evan You|Fri Nov 18 11:36:05 2016 -0500|only treat binding as domProps on specific elements (fix #4233)
f4df8938|Evan You|Thu Nov 17 18:15:10 2016 -0500|fix weex tests for optimizer adjustments
9a659593|Evan You|Thu Nov 17 18:08:08 2016 -0500|adjust optimizer strategy and avoid marking simple elements as static root
8f7c49c9|chengchao|Fri Nov 18 00:25:54 2016 +0800|Remove old static style when applying style update  (fix #4227) (#4235)
f8023177|Dexter Miguel|Thu Nov 17 06:16:42 2016 -0800|destroyed elements pass their styles onto others that are similar (#4232)
cd0e3736|Evan You|Wed Nov 16 16:54:25 2016 -0500|[release] 2.0.7
d822e1ca|Evan You|Wed Nov 16 16:54:25 2016 -0500|[build] 2.0.7
d8309248|Evan You|Wed Nov 16 12:06:27 2016 -0500|fix eslint
366202f3|Evan You|Wed Nov 16 11:25:40 2016 -0500|fix entity-decoder build config
eb92723d|Evan You|Tue Nov 15 23:07:50 2016 -0500|avoid merging text nodes when the node is a cloned slot node (fix #4209)
02620c92|Evan You|Tue Nov 15 21:43:47 2016 -0500|fix weex-compiler externals
83eb63b6|Evan You|Tue Nov 15 18:11:00 2016 -0500|update weex release script
1f038436|Evan You|Tue Nov 15 18:10:40 2016 -0500|[release] weex-vue-framework@2.0.6-weex.1
fd83358c|Evan You|Tue Nov 15 18:05:02 2016 -0500|[release] 2.0.6
f3c84a63|Evan You|Tue Nov 15 18:05:02 2016 -0500|[build] 2.0.6
8973196e|Evan You|Tue Nov 15 17:39:02 2016 -0500|revert to selenium server 2.53.1 because CircleCI does not support 3 yet
24604e70|Evan You|Tue Nov 15 16:45:12 2016 -0500|bump dependencies
438b5179|Evan You|Tue Nov 15 15:53:26 2016 -0500|fix style merging assertion in IE
8c0fac69|Evan You|Tue Nov 15 15:21:59 2016 -0500|fix hydration node match assertion for elements with camelCase names (fix #4195)
ef4fc1c7|Evan You|Tue Nov 15 15:21:34 2016 -0500|fix eslint
79cc7bc9|Evan You|Tue Nov 15 15:15:04 2016 -0500|improve mergeData for edge cases (fix #4191)
ab277adf|Evan You|Tue Nov 15 13:41:57 2016 -0500|work around IE textarea placeholder innerHTML/outerHTML bug (fix #4098)
3c785533|Evan You|Tue Nov 15 12:29:39 2016 -0500|warn empty or missing template element (fix #4171)
3e8ac270|Evan You|Tue Nov 15 11:05:08 2016 -0500|fix .trim modifier when v-model is used on custom component (fix #4204)
77497931|chengchao|Tue Nov 15 05:20:21 2016 +0800|fix v-once inside v-for and v-once with v-if (#4200)
cccc277d|Evan You|Sun Nov 13 14:07:34 2016 -0500|fix eslint
4e38b542|Evan You|Sun Nov 13 14:04:02 2016 -0500|fix weex tests for component slot static check change
46b3bcd7|chengchao|Mon Nov 14 02:15:08 2016 +0800|fix object dot notation bug (fix #4185) (#4188)
9931b715|Evan You|Sat Nov 12 22:16:45 2016 -0500|avoid marking slot content as static.
4f84aefe|勾三股四|Sun Nov 13 00:33:51 2016 +0800|support v-model in weex (#4178)
69eab868|Evan You|Fri Nov 11 20:25:11 2016 -0500|remove unnecessary alias
cb4854a5|Evan You|Wed Nov 9 21:19:01 2016 -0500|[weex] enable extended constructors to use mixins
ddac9761|Evan You|Wed Nov 9 18:09:33 2016 -0500|adjust constructor option resolution timing
8e810dcf|Evan You|Wed Nov 9 18:08:27 2016 -0500|tweak indent
1bcc5717|Evan You|Wed Nov 9 16:06:29 2016 -0500|Revert "fix #4041, warn overriding Vue's internal methods (#4111)"
eb601adb|勾三股四|Wed Nov 9 10:39:59 2016 +0800|fixed deps and README for the 2 packages about weex (#4160)
40c85f79|Evan You|Tue Nov 8 11:05:40 2016 -0500|[release] weex-vue-framework@2.0.5-weex.1
cb13df37|Evan You|Tue Nov 8 11:03:09 2016 -0500|update build and release scripts for weex
2f63cc8a|Evan You|Mon Nov 7 17:31:25 2016 -0500|fix eslint
c4252d3f|Evan You|Mon Nov 7 17:27:46 2016 -0500|fix weex merge flow types
ff551029|Evan You|Mon Nov 7 14:47:14 2016 -0500|wip: fix flow type for weex merge
cb253d74|Evan You|Sat Nov 5 16:20:00 2016 -0400|wip: weex framework integration
550dcee2|Evan You|Mon Nov 7 16:25:51 2016 -0500|fix coverage
b69b4a4e|Evan You|Mon Nov 7 16:13:04 2016 -0500|tweak style merge for performance
e960cd10|chengchao|Tue Nov 8 05:19:48 2016 +0800|enable style merge behavior between parent-child components (fix #3997) (#4138)
33cf1134|chengchao|Tue Nov 8 00:33:37 2016 +0800|Update ssr class render (fix #4143) (#4146)
a4fcdbe6|Evan You|Sat Nov 5 14:37:30 2016 -0400|make standalone build usable in Node.js too
0ca13dfd|Evan You|Sat Nov 5 11:28:24 2016 -0400|add missing backer
b7ab388d|ZhangJan|Sat Nov 5 23:23:57 2016 +0800|Fix xhtml namespace typo (#4131)
a2cc6e2b|Evan You|Fri Nov 4 23:47:26 2016 -0400|[release] 2.0.5
b0646339|Evan You|Fri Nov 4 23:47:26 2016 -0400|[build] 2.0.5
c67a710b|Evan You|Fri Nov 4 22:49:30 2016 -0400|avoid triggering watcher on unchanged default props (fix #4090) (26 seconds ago)
6e3e989a|Evan You|Fri Nov 4 22:19:45 2016 -0400|log render error instead of throwing
ef0d788f|Evan You|Fri Nov 4 22:00:51 2016 -0400|remove unnecessary component normalization during options merge
53964dba|Evan You|Fri Nov 4 21:58:06 2016 -0400|fix html parser infinite loop (fix #4127)
51725cff|Evan You|Fri Nov 4 20:51:17 2016 -0400|fix SVG foreignObject (fix #4122)
5d36e8bc|Evan You|Fri Nov 4 19:48:11 2016 -0400|fix IE conditional comments (fix #4125)
0973342e|Evan You|Fri Nov 4 16:47:03 2016 -0400|[release] 2.0.4
6b1b1d58|Evan You|Fri Nov 4 16:47:02 2016 -0400|[build] 2.0.4
d0afcd3c|Evan You|Fri Nov 4 16:22:49 2016 -0400|fix domProps unset for v-html (fix #4107)
fa16b129|Evan You|Fri Nov 4 12:54:53 2016 -0400|remove unnecesary function
e5f23d9f|Evan You|Fri Nov 4 12:53:15 2016 -0400|fix component attrs/domProps merging in SSR
240df147|(´・ω・｀)|Fri Nov 4 21:38:52 2016 +0800|Generate style on custom component in SSR (fix #4055) (#4076)
c23c5c5d|jingsam|Fri Nov 4 21:35:10 2016 +0800|keep consistency in dev and prod env (#4093)
4078ce9c|(´・ω・｀)|Fri Nov 4 19:44:47 2016 +0800|fix #4041, warn overriding Vue's internal methods (#4111)
35f145cf|odangosan|Fri Nov 4 09:37:20 2016 +0900|Update vue.d.ts (#4105)
bc455352|Evan You|Thu Nov 3 16:25:53 2016 -0400|test sfc parser <style module>
d9efc6a9|Evan You|Thu Nov 3 16:23:05 2016 -0400|clone components hash to avoid webpack 2 immutable export (fix #4062)
887ec90d|Kaorun343|Fri Nov 4 02:07:07 2016 +0900|fix RenderContext (#4099)
5a4c1d7f|Victor Zakharenko|Thu Nov 3 17:53:43 2016 +0300|Add support attribute module (#4091)
e2a361a0|Evan You|Thu Nov 3 00:53:49 2016 -0400|forgivingly handle < inside template plain text (fix #4012)
ec824be8|Evan You|Wed Nov 2 22:34:36 2016 -0400|fix v-once inside v-for (fix #3964)
09f97839|Evan You|Wed Nov 2 18:51:09 2016 -0400|fix global mixin + export constructor in vue-loader (fix vue-loader#433)
cb1bb75b|Evan You|Wed Nov 2 15:50:57 2016 -0400|fix global mixin props (fix #3957)
4b8eb75c|Evan You|Tue Nov 1 15:53:36 2016 -0400|fix coverage
4314f450|Evan You|Tue Nov 1 13:47:55 2016 -0400|add umd runtime build for CDN (close #3948)
0cd1489e|chengchao|Tue Nov 1 23:50:22 2016 +0800|.number modifier should work with select, radio, checkbox (fix #4018) (#4022)
4a3b4c4a|sapics|Wed Nov 2 00:48:47 2016 +0900|Small performance improvement in watcher.js (#4069)
a632d601|Phan An|Tue Nov 1 22:30:43 2016 +0700|Check and warn for falsy class names (fixes #4050) (#4051)
84918577|Chris Fritz|Tue Nov 1 11:17:25 2016 -0400|fix problematic use of 'deprecated' in warnings (#4043)
2ac581bb|Herrington Darkholme|Fri Oct 21 01:34:06 2016 +0800|SSR: eliminate closure in render.js implementation
b51b9eae|Evan You|Mon Oct 31 16:28:38 2016 -0400|bump eslint config
3fef65c7|Evan You|Mon Oct 31 13:06:41 2016 -0400|fix vuejsjob links
cca4469c|Evan You|Mon Oct 31 12:47:28 2016 -0400|update backers
20f7a06d|Pavel Vorona|Mon Oct 31 15:54:58 2016 +0000|Inline export for consistency (#4066)
0d35aa5f|Eduardo San Martin Morote|Mon Oct 24 14:52:11 2016 +0200|Fix links on vue-template-compiler README (#4021)
defd45cc|Brandon Max|Mon Oct 24 08:25:07 2016 -0400|Typo fix: optimizier -> optimizer (#4015)
7dc38dea|Evan You|Sat Oct 22 16:27:35 2016 +0800|fix SFC parsing pug templates that contains "<" (fix #3973)
31056616|defcc|Sat Oct 22 14:57:32 2016 +0800|v-model binding with array.  (fix #3958,#3979) (#3988)
5f8ae401|Steve Shreeve|Sat Oct 22 00:23:59 2016 -0400|minor typos (#4011)
9c91190b|peisong|Wed Oct 19 10:21:22 2016 -0500|Fix typos. (#3956)
1a8720d6|AlexandreBonneau|Wed Oct 19 04:33:17 2016 -1000|Fix typo in 'component' (#3978)
6d31ed25|AchillesJ|Mon Oct 17 17:30:22 2016 +0800|typo fix (#3963)
7c9575bf|Evan You|Mon Oct 17 10:51:50 2016 +0800|improve attr interpolation warning
341d0a03|leon lau|Sun Oct 16 21:43:39 2016 -0500|fixed #3942 (#3947)
8ba420c3|Guido Bouman|Mon Oct 17 04:36:22 2016 +0200|Fix using one delay to control all transitions. (#3932)
4f5a47d7|Chris Fritz|Fri Oct 14 09:27:54 2016 -0400|fix root v-else not rendering in prod and switched examples to minified vue for better prod coverage (#3943)
95bf0c00|defcc|Fri Oct 14 21:25:09 2016 +0800|Add guide for PR title  (#3936)
3bbac7e9|Evan You|Thu Oct 13 05:27:28 2016 -0400|[release] 2.0.3
1e6a8f56|Evan You|Thu Oct 13 05:27:27 2016 -0400|[build] 2.0.3
3f8fa438|Evan You|Thu Oct 13 05:19:51 2016 -0400|fix duplicate attribute test case in IE
d362d646|Evan You|Thu Oct 13 05:05:35 2016 -0400|update entities encoding/decoding (fix #3899)
a675221b|Evan You|Thu Oct 13 03:42:27 2016 -0400|should not generate children for "is" component with inline-template (fix #3931)
30bd34e9|Evan You|Thu Oct 13 03:35:19 2016 -0400|disable duplicate attribute warning in IE (close #3929)
ff178ccc|Evan You|Thu Oct 13 03:18:21 2016 -0400|fix directive rawName generation for raw render functions (fix #3930)
8823fcc7|Evan You|Thu Oct 13 03:17:47 2016 -0400|expose preserveWhitespace option in template compiler
